image,label,area,aspect_ratio,avg_intensity,carb,crop_path
1144MincedMeatBrownChapatihalfKales.JPG,sukumawiki,2085680,1.3564516129032258,72.60011618912456,2.0,/home/aojwang/data/MergeDataset/cropped_images/1144MincedMeatBrownChapatihalfKales/sukumawiki_0.jpg
1144MincedMeatBrownChapatihalfKales.JPG,mincemeat,1556998,1.3299445471349354,110.83443866551745,27.7,/home/aojwang/data/MergeDataset/cropped_images/1144MincedMeatBrownChapatihalfKales/mincemeat_1.jpg
79Bananapeeled.jpg,ripe banana,8427240,1.6,143.54025446053512,6.3,/home/aojwang/data/MergeDataset/cropped_images/79Bananapeeled/ripe banana_0.jpg
379CucumberCarrotsgrated.jpg,cucumber,2325336,0.9779507133592736,127.20365099925344,1.2,/home/aojwang/data/MergeDataset/cropped_images/379CucumberCarrotsgrated/cucumber_0.jpg
379CucumberCarrotsgrated.jpg,carrot,2549556,0.9398907103825137,120.42697133670856,1.4,/home/aojwang/data/MergeDataset/cropped_images/379CucumberCarrotsgrated/carrot_1.jpg
1534Njahi.JPG,black beans,5602212,1.3099613152804641,119.5594616317031,47.5,/home/aojwang/data/MergeDataset/cropped_images/1534Njahi/black beans_0.jpg
231Cucumber.jpg,cucumber,5119908,1.298086606243706,173.0930291455758,3.0,/home/aojwang/data/MergeDataset/cropped_images/231Cucumber/cucumber_0.jpg
1181MincedMeatCabbageBrownRice.JPG,green cabbage cooked,1310040,1.1231481481481482,158.81027678544166,0.5,/home/aojwang/data/MergeDataset/cropped_images/1181MincedMeatCabbageBrownRice/green cabbage cooked_0.jpg
1181MincedMeatCabbageBrownRice.JPG,mincemeat,974820,1.1417748917748918,101.78089048918433,13.85,/home/aojwang/data/MergeDataset/cropped_images/1181MincedMeatCabbageBrownRice/mincemeat_1.jpg
1181MincedMeatCabbageBrownRice.JPG,brown rice boiled,887485,1.0932297447280799,146.47899476235278,4.0,/home/aojwang/data/MergeDataset/cropped_images/1181MincedMeatCabbageBrownRice/brown rice boiled_2.jpg
476GrapesCucumber.jpg,cucumber,837329,1.6657263751763047,145.133184606449,0.3,/home/aojwang/data/MergeDataset/cropped_images/476GrapesCucumber/cucumber_0.jpg
476GrapesCucumber.jpg,red grapes,1879200,1.6111111111111112,97.71586011778062,1.180098,/home/aojwang/data/MergeDataset/cropped_images/476GrapesCucumber/red grapes_1.jpg
2FishFillet.jpg,fish fillet,1087136,0.6614664586583463,145.79847722210775,0.0,/home/aojwang/data/MergeDataset/cropped_images/2FishFillet/fish fillet_0.jpg
127Grapesquotercup.jpg,red grapes,1455510,1.412807881773399,117.40432288338795,0.82606879,/home/aojwang/data/MergeDataset/cropped_images/127Grapesquotercup/red grapes_0.jpg
1014Kales1cup.jpg,sukumawiki,2684064,1.1436031331592689,81.51866758765811,2.4,/home/aojwang/data/MergeDataset/cropped_images/1014Kales1cup/sukumawiki_0.jpg
1RiceBLiver.jpg,liver fry,521472,1.5395189003436427,168.8724571980854,1.0,/home/aojwang/data/MergeDataset/cropped_images/1RiceBLiver/liver fry_0.jpg
1RiceBLiver.jpg,brown rice boiled,1204224,0.8707482993197279,199.93210703877907,25.0,/home/aojwang/data/MergeDataset/cropped_images/1RiceBLiver/brown rice boiled_1.jpg
724WhiteRicequotercupRoscocoBeanshalfcup.jpg,rosecoco,3299065,1.6020905923344948,117.72444778545841,10.404,/home/aojwang/data/MergeDataset/cropped_images/724WhiteRicequotercupRoscocoBeanshalfcup/rosecoco_0.jpg
724WhiteRicequotercupRoscocoBeanshalfcup.jpg,white rice boiled,593652,1.1079234972677596,168.55152120546492,1.2,/home/aojwang/data/MergeDataset/cropped_images/724WhiteRicequotercupRoscocoBeanshalfcup/white rice boiled_1.jpg
1TeaWhite.jpg,white tea,898460,0.7760223048327137,188.80667920664249,15.2,/home/aojwang/data/MergeDataset/cropped_images/1TeaWhite/white tea_0.jpg
1141FriedEggs.jpg,egg fry,9861668,1.2542796005706134,157.7206571613105,30.0,/home/aojwang/data/MergeDataset/cropped_images/1141FriedEggs/egg fry_0.jpg
469GrapesShreddedCarrots.jpg,red grapes,1984313,1.492627927146574,84.63318639750887,1.180098,/home/aojwang/data/MergeDataset/cropped_images/469GrapesShreddedCarrots/red grapes_0.jpg
469GrapesShreddedCarrots.jpg,carrot,2141121,1.6105810928013877,110.48959711602785,0.7,/home/aojwang/data/MergeDataset/cropped_images/469GrapesShreddedCarrots/carrot_1.jpg
2RiceBLiver.jpg,liver fry,777553,1.2427307206068268,139.03646525274377,1.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceBLiver/liver fry_0.jpg
2RiceBLiver.jpg,brown rice boiled,1487360,1.8526785714285714,186.7629031752008,49.0,/home/aojwang/data/MergeDataset/cropped_images/2RiceBLiver/brown rice boiled_1.jpg
895WhiteChapati3Greengrams.jpg,ndengu,1034369,1.843791722296395,86.29059520022996,3.7,/home/aojwang/data/MergeDataset/cropped_images/895WhiteChapati3Greengrams/ndengu_0.jpg
895WhiteChapati3Greengrams.jpg,white chapati,4865824,1.6916273584905661,109.81193784786845,33.54,/home/aojwang/data/MergeDataset/cropped_images/895WhiteChapati3Greengrams/white chapati_1.jpg
1478FriedGitheri.JPG,githeri,6404714,1.314907113729044,102.165178804237,34.5,/home/aojwang/data/MergeDataset/cropped_images/1478FriedGitheri/githeri_0.jpg
1075Beefstewonecup.jpg,beef stew,4089288,1.4368701837581506,122.17881539932299,43.39,/home/aojwang/data/MergeDataset/cropped_images/1075Beefstewonecup/beef stew_0.jpg
1151MincedMeatBrownChapatiKales.JPG,sukumawiki,1904536,0.844207723035952,83.834187259609,4.0,/home/aojwang/data/MergeDataset/cropped_images/1151MincedMeatBrownChapatiKales/sukumawiki_0.jpg
1151MincedMeatBrownChapatiKales.JPG,mincemeat,1631000,1.8776824034334765,126.17713938279174,83.1,/home/aojwang/data/MergeDataset/cropped_images/1151MincedMeatBrownChapatiKales/mincemeat_1.jpg
1292BeefstewSpaghettiSpinach.JPG,spaghetti,1765656,1.1613949716139498,169.85016447144858,6.6,/home/aojwang/data/MergeDataset/cropped_images/1292BeefstewSpaghettiSpinach/spaghetti_0.jpg
1292BeefstewSpaghettiSpinach.JPG,spinach cooked,2224693,1.0925017519271198,78.33894054895065,3.29,/home/aojwang/data/MergeDataset/cropped_images/1292BeefstewSpaghettiSpinach/spinach cooked_1.jpg
3RiceWBeanTerere.jpg,white rice boiled,969238,1.0030518819938963,195.28470337866793,56.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceWBeanTerere/white rice boiled_0.jpg
3RiceWBeanTerere.jpg,terere,976860,1.8381344307270233,113.62513359130274,3.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceWBeanTerere/terere_1.jpg
3RiceWBeanTerere.jpg,rosecoco,1469640,1.8637387387387387,120.5168181776943,86.0,/home/aojwang/data/MergeDataset/cropped_images/3RiceWBeanTerere/rosecoco_2.jpg
3PeasBoiled.jpg,boiled peas,3469680,1.389873417721519,142.49651735414602,39.0,/home/aojwang/data/MergeDataset/cropped_images/3PeasBoiled/boiled peas_0.jpg
3SpaghettiMinced.jpg,spaghetti,1667190,1.911134903640257,187.21306909630377,74.0,/home/aojwang/data/MergeDataset/cropped_images/3SpaghettiMinced/spaghetti_0.jpg
3SpaghettiMinced.jpg,mincemeat,1382985,1.1534246575342466,136.2796752435252,0.0,/home/aojwang/data/MergeDataset/cropped_images/3SpaghettiMinced/mincemeat_1.jpg
1703BeefSausageChipsKachumbarihalfCup.JPG,kachumbari,1266408,1.3079268292682926,105.10434841430776,1.43,/home/aojwang/data/MergeDataset/cropped_images/1703BeefSausageChipsKachumbarihalfCup/kachumbari_0.jpg
1703BeefSausageChipsKachumbarihalfCup.JPG,potato chips,1806576,1.186385737439222,148.38853942485676,7.2,/home/aojwang/data/MergeDataset/cropped_images/1703BeefSausageChipsKachumbarihalfCup/potato chips_1.jpg
1358YellowMaizeboiled.JPG,boiled yellow maize,7722853,1.3003693065244153,149.26267494668096,12.65,/home/aojwang/data/MergeDataset/cropped_images/1358YellowMaizeboiled/boiled yellow maize_0.jpg
1Guava.jpg,guava,508158,1.188073394495413,149.34428268373222,0.0,/home/aojwang/data/MergeDataset/cropped_images/1Guava/guava_0.jpg
1Liver.jpg,liver fry,787152,1.5483870967741935,149.0773476194348,1.0,/home/aojwang/data/MergeDataset/cropped_images/1Liver/liver fry_0.jpg
1278BeefstewBrownRiceSpinach.JPG,spinach cooked,1630192,1.3183453237410072,82.14435191273994,2.91,/home/aojwang/data/MergeDataset/cropped_images/1278BeefstewBrownRiceSpinach/spinach cooked_0.jpg
1278BeefstewBrownRiceSpinach.JPG,brown rice boiled,1991093,0.9004707464694015,162.0030822266966,8.0,/home/aojwang/data/MergeDataset/cropped_images/1278BeefstewBrownRiceSpinach/brown rice boiled_1.jpg
309CabbageCucumber.jpg,green cabbage,1256736,1.2874493927125505,182.26708234665037,0.55,/home/aojwang/data/MergeDataset/cropped_images/309CabbageCucumber/green cabbage_0.jpg
309CabbageCucumber.jpg,cucumber,1055756,1.0009737098344693,135.00743100994296,0.3,/home/aojwang/data/MergeDataset/cropped_images/309CabbageCucumber/cucumber_1.jpg
1LettuceRedpepper.jpg,lettuce red bell pepper,2612520,1.3029661016949152,148.24193154502166,8.0,/home/aojwang/data/MergeDataset/cropped_images/1LettuceRedpepper/lettuce red bell pepper_0.jpg
1597WhiteUgalihalfCupSpinach.JPG,spinach cooked,4889780,1.4210242587601079,110.92994401929467,3.29,/home/aojwang/data/MergeDataset/cropped_images/1597WhiteUgalihalfCupSpinach/spinach cooked_0.jpg
1597WhiteUgalihalfCupSpinach.JPG,white ugali,1167472,1.0629770992366412,190.42861698895848,5.03,/home/aojwang/data/MergeDataset/cropped_images/1597WhiteUgalihalfCupSpinach/white ugali_1.jpg
564WhiteRice.jpg,white rice boiled,2841615,1.3422680412371133,169.5203542117188,4.8,/home/aojwang/data/MergeDataset/cropped_images/564WhiteRice/white rice boiled_0.jpg
1696BeefSausageChipsKachumbarithirdCup.JPG,kachumbari,906656,1.052801724137931,107.02959814233108,0.92,/home/aojwang/data/MergeDataset/cropped_images/1696BeefSausageChipsKachumbarithirdCup/kachumbari_0.jpg
1696BeefSausageChipsKachumbarithirdCup.JPG,potato chips,1850810,1.2075928917609047,166.77120540015812,7.2,/home/aojwang/data/MergeDataset/cropped_images/1696BeefSausageChipsKachumbarithirdCup/potato chips_1.jpg
894WhiteChapati2Greengrams.jpg,white chapati,4421641,1.662170447578173,122.88265480319788,24.57,/home/aojwang/data/MergeDataset/cropped_images/894WhiteChapati2Greengrams/white chapati_0.jpg
894WhiteChapati2Greengrams.jpg,ndengu,1357902,2.0244200244200243,92.42953541566328,3.7,/home/aojwang/data/MergeDataset/cropped_images/894WhiteChapati2Greengrams/ndengu_1.jpg
1550NjahiWhiteRiceSpinach.JPG,black beans,2212995,1.845662100456621,97.62144695311106,9.5,/home/aojwang/data/MergeDataset/cropped_images/1550NjahiWhiteRiceSpinach/black beans_0.jpg
1550NjahiWhiteRiceSpinach.JPG,white rice boiled,3060225,1.0907462686567164,150.78257415712898,2.4,/home/aojwang/data/MergeDataset/cropped_images/1550NjahiWhiteRiceSpinach/white rice boiled_1.jpg
1550NjahiWhiteRiceSpinach.JPG,spinach cooked,2157259,1.2513328255902514,81.09801002104986,2.91,/home/aojwang/data/MergeDataset/cropped_images/1550NjahiWhiteRiceSpinach/spinach cooked_2.jpg
915Mandazi.jpg,mandazi,738215,1.2354463130659767,102.16436855568274,2.11,/home/aojwang/data/MergeDataset/cropped_images/915Mandazi/mandazi_0.jpg
1692BeefSausageChipsKachumbarithirdCup.JPG,kachumbari,880425,0.9261538461538461,98.32932087722786,0.92,/home/aojwang/data/MergeDataset/cropped_images/1692BeefSausageChipsKachumbarithirdCup/kachumbari_0.jpg
1692BeefSausageChipsKachumbarithirdCup.JPG,sausage,1057740,0.9836065573770492,98.95291628062347,10.28,/home/aojwang/data/MergeDataset/cropped_images/1692BeefSausageChipsKachumbarithirdCup/sausage_1.jpg
1692BeefSausageChipsKachumbarithirdCup.JPG,potato chips,1418162,1.3061420345489443,156.52841353808662,4.8,/home/aojwang/data/MergeDataset/cropped_images/1692BeefSausageChipsKachumbarithirdCup/potato chips_2.jpg
2Broccoli.jpg,broccoli,2097784,1.4665551839464883,154.29181380606076,4.0,/home/aojwang/data/MergeDataset/cropped_images/2Broccoli/broccoli_0.jpg
3Avocado.jpg,avocado,1893562,1.7608486017357763,129.24851734456016,0.0,/home/aojwang/data/MergeDataset/cropped_images/3Avocado/avocado_0.jpg
236Zucchini1cup.jpg,zucchini,5186124,1.259733859043864,177.00011427930892,1.8,/home/aojwang/data/MergeDataset/cropped_images/236Zucchini1cup/zucchini_0.jpg
972MashedIrishpotato1cup.jpg,irish potato mashed,2243976,1.0761772853185596,133.02956448732073,16.71,/home/aojwang/data/MergeDataset/cropped_images/972MashedIrishpotato1cup/irish potato mashed_0.jpg
844WhiteChapatiquoterMonkeynutBeans.jpg,white chapati,2631760,1.4656716417910447,153.2532339575037,3.12,/home/aojwang/data/MergeDataset/cropped_images/844WhiteChapatiquoterMonkeynutBeans/white chapati_0.jpg
844WhiteChapatiquoterMonkeynutBeans.jpg,monkeynut beans,2793091,1.6968043647700701,81.6222498061586,23.4,/home/aojwang/data/MergeDataset/cropped_images/844WhiteChapatiquoterMonkeynutBeans/monkeynut beans_1.jpg
2CabbageRed.jpg,red cabbage cooked,2059782,1.2851500789889416,136.95863623755653,8.0,/home/aojwang/data/MergeDataset/cropped_images/2CabbageRed/red cabbage cooked_0.jpg
3Cashewnut.jpg,cashewnut,2521400,1.2864285714285715,171.71053792866397,32.0,/home/aojwang/data/MergeDataset/cropped_images/3Cashewnut/cashewnut_0.jpg
2Pumpkin.jpg,pumpkin,1182194,0.9612263300270514,162.48069549780607,22.0,/home/aojwang/data/MergeDataset/cropped_images/2Pumpkin/pumpkin_0.jpg
381LettuceCarrotsgrated.jpg,carrot,1386210,1.0913930789707187,107.17726510894212,0.35,/home/aojwang/data/MergeDataset/cropped_images/381LettuceCarrotsgrated/carrot_0.jpg
381LettuceCarrotsgrated.jpg,lettuce,2220504,1.3261205564142196,161.24804443795944,0.6,/home/aojwang/data/MergeDataset/cropped_images/381LettuceCarrotsgrated/lettuce_1.jpg
392BananaCabbage.jpg,green cabbage,3347008,1.1105990783410138,181.34868734503573,1.1,/home/aojwang/data/MergeDataset/cropped_images/392BananaCabbage/green cabbage_0.jpg
1757BrownUgalihalfCupWhiteRiceSpinach.JPG,brown ugali,848320,1.0954545454545455,101.9003284923928,1.9,/home/aojwang/data/MergeDataset/cropped_images/1757BrownUgalihalfCupWhiteRiceSpinach/brown ugali_0.jpg
1757BrownUgalihalfCupWhiteRiceSpinach.JPG,white rice boiled,1224482,1.1255992329817832,188.68732492596868,1.2,/home/aojwang/data/MergeDataset/cropped_images/1757BrownUgalihalfCupWhiteRiceSpinach/white rice boiled_1.jpg
1757BrownUgalihalfCupWhiteRiceSpinach.JPG,spinach cooked,1367541,1.2915451895043732,79.97959646791821,1.1,/home/aojwang/data/MergeDataset/cropped_images/1757BrownUgalihalfCupWhiteRiceSpinach/spinach cooked_2.jpg
1137FriedEggs.jpg,egg fry,2405308,1.234240687679083,144.18672591341038,13.1,/home/aojwang/data/MergeDataset/cropped_images/1137FriedEggs/egg fry_0.jpg
1137FriedEggs.jpg,egg fry,2056700,1.1984732824427482,151.2043206755158,13.1,/home/aojwang/data/MergeDataset/cropped_images/1137FriedEggs/egg fry_1.jpg
1115PlantainsFriedEggs.jpg,egg fry,3949257,0.734368262181975,154.04024900548805,20.6,/home/aojwang/data/MergeDataset/cropped_images/1115PlantainsFriedEggs/egg fry_0.jpg
1115PlantainsFriedEggs.jpg,egg fry,1420164,0.9296116504854369,150.7659772627199,20.6,/home/aojwang/data/MergeDataset/cropped_images/1115PlantainsFriedEggs/egg fry_1.jpg
1115PlantainsFriedEggs.jpg,plantain,2099660,0.9135883905013192,103.34421112624584,2.6,/home/aojwang/data/MergeDataset/cropped_images/1115PlantainsFriedEggs/plantain_2.jpg
1093WhiteChapatiFriedEggs.jpg,egg fry,1193640,1.1586206896551725,164.51991275984943,9.6,/home/aojwang/data/MergeDataset/cropped_images/1093WhiteChapatiFriedEggs/egg fry_0.jpg
1CassavaEggSukuma.jpg,boiled egg,289676,1.0671785028790788,195.34027787367035,1.0,/home/aojwang/data/MergeDataset/cropped_images/1CassavaEggSukuma/boiled egg_0.jpg
1CassavaEggSukuma.jpg,boiled egg,241224,1.1600877192982457,196.4822930830542,1.0,/home/aojwang/data/MergeDataset/cropped_images/1CassavaEggSukuma/boiled egg_1.jpg
1CassavaEggSukuma.jpg,sukumawiki,1241253,1.4444444444444444,137.94258382457082,2.0,/home/aojwang/data/MergeDataset/cropped_images/1CassavaEggSukuma/sukumawiki_2.jpg
146ApplePineapple.jpg,pineapple,1490076,1.5771604938271604,150.9424286635939,0.72025,/home/aojwang/data/MergeDataset/cropped_images/146ApplePineapple/pineapple_0.jpg
146ApplePineapple.jpg,apple,2195919,1.1995565410199556,131.5149880300685,0.45,/home/aojwang/data/MergeDataset/cropped_images/146ApplePineapple/apple_1.jpg
855WhiteChapati1MonkeynutBeans.jpg,white chapati,2502500,1.3236363636363637,136.42300166500166,11.31,/home/aojwang/data/MergeDataset/cropped_images/855WhiteChapati1MonkeynutBeans/white chapati_0.jpg
512RoscocoBeans.jpg,rosecoco,5937479,1.2123813827383643,139.44079398007133,21.675,/home/aojwang/data/MergeDataset/cropped_images/512RoscocoBeans/rosecoco_0.jpg
1115Chickenwings.jpg,chicken wing,1058292,1.1579497907949792,96.84692788001799,32.91,/home/aojwang/data/MergeDataset/cropped_images/1115Chickenwings/chicken wing_0.jpg
250Tomatoslices.jpg,tomato,3914892,1.3772241992882561,143.2538954671887,3.3,/home/aojwang/data/MergeDataset/cropped_images/250Tomatoslices/tomato_0.jpg
1291BeefstewSpaghettiSpinach.JPG,spinach cooked,1696356,1.0839328537170263,76.79743992416687,2.91,/home/aojwang/data/MergeDataset/cropped_images/1291BeefstewSpaghettiSpinach/spinach cooked_0.jpg
1291BeefstewSpaghettiSpinach.JPG,spaghetti,1580876,1.1392190152801358,168.0274541878469,4.4,/home/aojwang/data/MergeDataset/cropped_images/1291BeefstewSpaghettiSpinach/spaghetti_1.jpg
1761BrownUgali1CupWhiteRiceSpinach.JPG,brown ugali,1099245,1.0669950738916256,117.37118628391912,2.94,/home/aojwang/data/MergeDataset/cropped_images/1761BrownUgali1CupWhiteRiceSpinach/brown ugali_0.jpg
1761BrownUgali1CupWhiteRiceSpinach.JPG,white rice boiled,1667211,1.140612076095947,192.879002317843,2.4,/home/aojwang/data/MergeDataset/cropped_images/1761BrownUgali1CupWhiteRiceSpinach/white rice boiled_1.jpg
1761BrownUgali1CupWhiteRiceSpinach.JPG,spinach cooked,2300044,1.525244299674267,88.6872800404398,3.29,/home/aojwang/data/MergeDataset/cropped_images/1761BrownUgali1CupWhiteRiceSpinach/spinach cooked_2.jpg
697WhiteRicePigeonpea.jpg,white rice boiled,2577726,1.578247261345853,168.76492601101384,4.8,/home/aojwang/data/MergeDataset/cropped_images/697WhiteRicePigeonpea/white rice boiled_0.jpg
697WhiteRicePigeonpea.jpg,mbaazi,3026040,1.6953592814371257,112.86016300731869,5.7,/home/aojwang/data/MergeDataset/cropped_images/697WhiteRicePigeonpea/mbaazi_1.jpg
2CustardApple.jpg,custard apple,954240,0.96579476861167,146.91568054158284,38.0,/home/aojwang/data/MergeDataset/cropped_images/2CustardApple/custard apple_0.jpg
416BananaCucumber.jpg,cucumber,4046416,1.2135815991237677,125.75723908103699,1.5,/home/aojwang/data/MergeDataset/cropped_images/416BananaCucumber/cucumber_0.jpg
1Beetroot.jpg,beetroot,720252,1.5394736842105263,105.86278830187213,8.0,/home/aojwang/data/MergeDataset/cropped_images/1Beetroot/beetroot_0.jpg
1241MincedMeatButterBeansSpinach.JPG,mincemeat,2253888,1.4471153846153846,110.13196648044031,69.25,/home/aojwang/data/MergeDataset/cropped_images/1241MincedMeatButterBeansSpinach/mincemeat_0.jpg
17Pawpaw.jpg,pawpaw,6157125,1.3895486935866983,137.37123847033587,1.1301,/home/aojwang/data/MergeDataset/cropped_images/17Pawpaw/pawpaw_0.jpg
1533Njahi.JPG,black beans,6971405,1.1757700205338808,108.69215636350683,42.75,/home/aojwang/data/MergeDataset/cropped_images/1533Njahi/black beans_0.jpg
245Tomato.jpg,tomato,775560,1.0913404507710558,101.65927372909037,1.2,/home/aojwang/data/MergeDataset/cropped_images/245Tomato/tomato_0.jpg
2Mbaazi.jpg,mbaazi,1856987,1.4466019417475728,146.29854974752112,34.0,/home/aojwang/data/MergeDataset/cropped_images/2Mbaazi/mbaazi_0.jpg
1537NjahithirdCup.JPG,black beans,2041360,1.2776898734177216,106.37969180676934,7.6,/home/aojwang/data/MergeDataset/cropped_images/1537NjahithirdCup/black beans_0.jpg
64Mango.jpg,mango,11727171,1.4778132765353214,109.91753487122627,2.46,/home/aojwang/data/MergeDataset/cropped_images/64Mango/mango_0.jpg
746WhiteRicethirdcupButterBeanshalfcup.jpg,butternut beans,2762375,1.3414634146341464,131.06644608353318,6.006,/home/aojwang/data/MergeDataset/cropped_images/746WhiteRicethirdcupButterBeanshalfcup/butternut beans_0.jpg
746WhiteRicethirdcupButterBeanshalfcup.jpg,white rice boiled,820620,1.0767468499427262,137.33779662531583,1.92,/home/aojwang/data/MergeDataset/cropped_images/746WhiteRicethirdcupButterBeanshalfcup/white rice boiled_1.jpg
1MaizeBeans.jpg,githeri,1204280,1.4228260869565217,156.2674740647247,20.0,/home/aojwang/data/MergeDataset/cropped_images/1MaizeBeans/githeri_0.jpg
1552NjahiWhiteRiceSpinach.JPG,black beans,2431944,1.5539568345323742,109.78620258799819,14.25,/home/aojwang/data/MergeDataset/cropped_images/1552NjahiWhiteRiceSpinach/black beans_0.jpg
1552NjahiWhiteRiceSpinach.JPG,spinach cooked,2911331,1.1415153412648715,93.90732577871313,3.29,/home/aojwang/data/MergeDataset/cropped_images/1552NjahiWhiteRiceSpinach/spinach cooked_1.jpg
1552NjahiWhiteRiceSpinach.JPG,white rice boiled,3688138,0.9860392967942089,154.92357082806194,3.6,/home/aojwang/data/MergeDataset/cropped_images/1552NjahiWhiteRiceSpinach/white rice boiled_2.jpg
2UgaliWOmena.jpg,omena,1047496,0.98545101842871,143.28787222099177,0.0,/home/aojwang/data/MergeDataset/cropped_images/2UgaliWOmena/omena_0.jpg
2UgaliWOmena.jpg,white ugali,967302,0.7522045855379189,191.54306031966576,90.0,/home/aojwang/data/MergeDataset/cropped_images/2UgaliWOmena/white ugali_1.jpg
1Ham.jpg,ham,599592,1.3599397590361446,153.72226224944072,2.0,/home/aojwang/data/MergeDataset/cropped_images/1Ham/ham_0.jpg
1652WholeFishKachumbarithirdCupBrownUgalithirsCup.JPG,kachumbari,1892808,1.2270531400966183,101.59583609818499,0.92,/home/aojwang/data/MergeDataset/cropped_images/1652WholeFishKachumbarithirdCupBrownUgalithirsCup/kachumbari_0.jpg
1652WholeFishKachumbarithirdCupBrownUgalithirsCup.JPG,brown ugali,926400,1.0052083333333333,107.83533282959125,1.43,/home/aojwang/data/MergeDataset/cropped_images/1652WholeFishKachumbarithirdCupBrownUgalithirsCup/brown ugali_1.jpg
1085Chickendrumstick.jpg,chicken drumstick,5951900,1.1798753339269814,138.28615327318448,105.11,/home/aojwang/data/MergeDataset/cropped_images/1085Chickendrumstick/chicken drumstick_0.jpg
1253MincedMeatRoscocoBeansCabbage.JPG,green cabbage cooked,2508166,1.1481732070365358,150.47883991729415,3.0,/home/aojwang/data/MergeDataset/cropped_images/1253MincedMeatRoscocoBeansCabbage/green cabbage cooked_0.jpg
1253MincedMeatRoscocoBeansCabbage.JPG,rosecoco,3670236,1.5969656992084433,84.52590523697476,21.675,/home/aojwang/data/MergeDataset/cropped_images/1253MincedMeatRoscocoBeansCabbage/rosecoco_1.jpg
1SyrupRed.jpg,red syrup,519672,1.036723163841808,160.73086164606391,112.0,/home/aojwang/data/MergeDataset/cropped_images/1SyrupRed/red syrup_0.jpg
3LambStew.jpg,lamb stew,2999832,1.4228650137741048,140.4830888307523,9.0,/home/aojwang/data/MergeDataset/cropped_images/3LambStew/lamb stew_0.jpg
942Frenchfries.jpg,potato chips,3338585,1.3807073954983924,122.88066740849791,7.14,/home/aojwang/data/MergeDataset/cropped_images/942Frenchfries/potato chips_0.jpg
1091Mincedbeef.jpg,mincemeat,3101845,1.2347003154574132,110.42193479472164,41.55,/home/aojwang/data/MergeDataset/cropped_images/1091Mincedbeef/mincemeat_0.jpg
1116Chickenwings.jpg,chicken wing,2595661,1.972972972972973,99.37434587952741,67.06,/home/aojwang/data/MergeDataset/cropped_images/1116Chickenwings/chicken wing_0.jpg
448MangoTomato.jpg,tomato,2091716,1.0857348703170029,92.57612521648892,1.0,/home/aojwang/data/MergeDataset/cropped_images/448MangoTomato/tomato_0.jpg
448MangoTomato.jpg,mango,987164,1.405727923627685,130.32511956810959,1.64,/home/aojwang/data/MergeDataset/cropped_images/448MangoTomato/mango_1.jpg
140AppleMango.jpg,apple,1599510,1.072891072891073,159.17771921817723,0.3,/home/aojwang/data/MergeDataset/cropped_images/140AppleMango/apple_0.jpg
1619SpaghettiNjahi.JPG,black beans,3386781,1.0558347292015633,117.65354092868715,23.75,/home/aojwang/data/MergeDataset/cropped_images/1619SpaghettiNjahi/black beans_0.jpg
1619SpaghettiNjahi.JPG,spaghetti,4904424,1.1078897338403042,177.27635334954726,8.8,/home/aojwang/data/MergeDataset/cropped_images/1619SpaghettiNjahi/spaghetti_1.jpg
361ZucchiniTomatoOnions.jpg,zucchini,1470572,2.021101992966002,131.0510556436543,1.35,/home/aojwang/data/MergeDataset/cropped_images/361ZucchiniTomatoOnions/zucchini_0.jpg
361ZucchiniTomatoOnions.jpg,tomato,1577784,1.1585261353898886,95.96175479871347,1.5,/home/aojwang/data/MergeDataset/cropped_images/361ZucchiniTomatoOnions/tomato_1.jpg
361ZucchiniTomatoOnions.jpg,onions,2427075,1.1559696342305037,140.18321834581405,2.25,/home/aojwang/data/MergeDataset/cropped_images/361ZucchiniTomatoOnions/onions_2.jpg
1089Mincedbeef.jpg,mincemeat,1449048,1.3448940269749519,121.28107580517232,13.85,/home/aojwang/data/MergeDataset/cropped_images/1089Mincedbeef/mincemeat_0.jpg
815WhiteChapatiquoterEggyolkBeans.jpg,white chapati,3974596,0.790013374944271,171.5455250462353,3.12,/home/aojwang/data/MergeDataset/cropped_images/815WhiteChapatiquoterEggyolkBeans/white chapati_1.jpg
38Pineapple.jpg,pineapple,3523732,1.3069427527405604,165.31128492934954,0.56206,/home/aojwang/data/MergeDataset/cropped_images/38Pineapple/pineapple_0.jpg
2Watermelon.jpg,water melon,6164224,2.4321608040201004,140.2460000372039,11.982,/home/aojwang/data/MergeDataset/cropped_images/2Watermelon/water melon_0.jpg
1OrangeC.jpg,orange,633798,1.2024793388429753,158.4179470430642,15.0,/home/aojwang/data/MergeDataset/cropped_images/1OrangeC/orange_0.jpg
1737GitheriChips.JPG,githeri,2276742,1.294871794871795,125.1776745015465,13.4,/home/aojwang/data/MergeDataset/cropped_images/1737GitheriChips/githeri_0.jpg
1135MincedMeatKalesSpaghetti.JPG,spaghetti,2655914,1.3208744710860367,148.30090959270518,8.8,/home/aojwang/data/MergeDataset/cropped_images/1135MincedMeatKalesSpaghetti/spaghetti_0.jpg
1135MincedMeatKalesSpaghetti.JPG,sukumawiki,1434228,0.8699376947040498,76.55027629265825,3.0,/home/aojwang/data/MergeDataset/cropped_images/1135MincedMeatKalesSpaghetti/sukumawiki_1.jpg
